SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON
"OXF122","48","2023","12/05/2023 8:00:00 AM","0.226","0.035","0.531","0.206","0.048","0.028","0.021","0.64","1.628","0.642","0.245","0.812","2.151","11/28/2023"
"OXF122","49","2023","12/12/2023 8:00:00 AM","0.225","0.034","0.702","0.272","0.044","0.025","0.033","0.616","1.416","0.673","0.257","0.874","2.107","12/05/2023"
"OXF122","50","2023","12/19/2023 8:00:00 AM","0.334","0.034","0.765","0.297","0.06","0.055","0.043","0.446","1.599","1.262","0.482","0.61","2.352","12/12/2023"
"OXF122","51","2023","12/26/2023 8:00:00 AM","0.269","0.069","0.733","0.284","0.093","0.049","0.111","0.587","1.781","1.909","0.729","0.911","2.502","12/19/2023"
"OXF122","52","2023","1/02/2024 8:00:00 AM","0.061","0.036","0.214","0.083","0.035","0.013","0.016","0.668","1.251","0.406","0.155","0.816","1.461","12/26/2023"
"PAL190","27","2023","7/11/2023 8:00:00 AM","0.389","0.013","0.951","0.369","0.082","0.043","0.102","0.351","0.441","0.362","0.138","1.091","1.377","7/04/2023"
"PAL190","28","2023","7/18/2023 8:00:00 AM","0.743","0.024","1.185","0.46","0.079","0.066","0.22","0.434","0.678","0.869","0.332","1.535","1.844","7/11/2023"
"PAL190","29","2023","7/25/2023 8:00:00 AM","1.083","0.014","0.821","0.319","0.102","0.074","0.143","0.408","0.841","0.946","0.361","1.197","1.648","7/18/2023"
"PAL190","30","2023","8/01/2023 8:00:00 AM","1.781","0.086","0.761","0.295","0.234","0.2","0.383","0.455","1.523","0.818","0.312","1.553","2.272","7/25/2023"
"PAL190","31","2023","8/08/2023 8:00:00 AM","1.446","0.019","0.963","0.374","0.172","0.108","0.165","0.459","0.841","0.79","0.301","1.304","1.789","8/01/2023"
"PAL190","32","2023","8/15/2023 8:00:00 AM","0.822","0.015","1.049","0.407","0.139","0.082","0.09","0.317","0.64","0.565","0.216","1.084","1.672","8/08/2023"
"PAL190","33","2023","8/22/2023 8:00:00 AM","1.258","0.014","1.113","0.432","0.157","0.106","0.12","0.419","0.639","0.642","0.245","1.204","1.735","8/15/2023"
"PAL190","34","2023","8/29/2023 8:00:00 AM","1.014","0.016","1.001","0.388","0.132","0.097","0.194","0.384","1.076","0.604","0.231","1.155","2.061","8/22/2023"
"PAL190","35","2023","9/05/2023 8:00:00 AM","1.159","0.022","1.199","0.465","0.164","0.098","0.042","0.486","0.621","0.658","0.251","1.047","1.801","8/29/2023"
"PAL190","36","2023","9/12/2023 8:00:00 AM","1.199","0.015","1.017","0.395","0.141","0.092","0.106","0.1","0.85","0.469","0.179","1.179","1.85","9/05/2023"
"PAL190","37","2023","9/19/2023 8:00:00 AM","0.129","0.015","1.762","0.684","0.034","0.012","0.009","0.53","0.194","0.651","0.248","1.207","1.928","9/12/2023"
"PAL190","38","2023","9/26/2023 8:00:00 AM","0.608","0.015","0.929","0.36","0.068","0.044","0.055","0.419","0.459","0.417","0.159","1.013","1.373","9/19/2023"
"PAL190","39","2023","10/03/2023 8:00:00 AM","0.906","0.039","0.75","0.291","0.082","0.064","0.148","0.423","0.681","0.337","0.129","1.198","1.418","9/26/2023"
"PAL190","40","2023","10/10/2023 8:00:00 AM","0.694","0.015","1.085","0.421","0.089","0.056","0.057","0.323","0.465","0.425","0.162","0.817","1.532","10/03/2023"
"PAL190","41","2023","10/17/2023 8:00:00 AM","0.938","0.023","0.269","0.104","0.098","0.065","0.038","0.294","0.56","0.585","0.223","0.564","0.825","10/10/2023"
"PAL190","42","2023","10/24/2023 8:00:00 AM","1.756","0.049","0.502","0.195","0.166","0.101","0.096","0.112","0.836","0.598","0.228","0.977","1.329","10/17/2023"
"PAL190","43","2023","10/31/2023 8:00:00 AM","0.318","0.02","0.416","0.161","0.05","0.028","0.053","0.438","0.735","0.439","0.168","0.842","1.144","10/24/2023"
"PAL190","44","2023","11/07/2023 8:00:00 AM","1.04","0.015","0.927","0.36","0.074","0.052","0.042","0.349","0.641","1.031","0.393","0.835","1.553","10/31/2023"
"PAL190","45","2023","11/14/2023 8:00:00 AM","0.617","0.016","0.342","0.133","0.065","0.044","0.025","0.374","0.983","0.321","0.123","0.796","1.319","11/07/2023"
"PAL190","46","2023","11/21/2023 8:00:00 AM","0.745","0.015","0.921","0.357","0.067","0.047","0.014","0.572","1.314","0.627","0.239","1.132","2.22","11/14/2023"
"PAL190","47","2023","11/28/2023 8:00:00 AM","0.577","0.024","0.367","0.142","0.05","0.04","0.026","0.467","1.394","0.783","0.299","0.52","1.755","11/21/2023"
"PAL190","48","2023","12/05/2023 8:00:00 AM","0.701","0.017","0.429","0.166","0.068","0.043","0.04","0.375","1.095","0.61","0.233","0.607","1.518","11/28/2023"
"PAL190","49","2023","12/12/2023 8:00:00 AM","0.812","0.017","0.494","0.192","0.071","0.049","0.042","0.274","0.735","0.89","0.34","0.53","1.221","12/05/2023"
"PAL190","50","2023","12/19/2023 8:00:00 AM","0.206","0.016","0.589","0.229","0.021","0.011","0.022","0.2","0.627","0.455","0.174","0.321","1.207","12/12/2023"
"PAL190","51","2023","12/26/2023 8:00:00 AM","0.258","0.02","0.381","0.148","0.028","0.015","0.032","0.695","1.363","0.638","0.243","1.125","1.738","12/19/2023"
"PAL190","52","2023","1/02/2024 8:00:00 AM","0.259","0.016","0.414","0.161","0.023","0.015","0.012","0.26","0.756","0.456","0.174","0.253","1.163","12/26/2023"
"PAR107","27","2023","7/11/2023 8:00:00 AM","0.213","0.036","0.448","0.174","0.135","0.023","0.01","0.581","0.127","0.355","0.135","1.649","0.567","7/04/2023"
"PAR107","28","2023","7/18/2023 8:00:00 AM","0.177","0.031","0.465","0.18","0.104","0.023","0.017","0.433","0.094","0.234","0.089","1.148","0.551","7/11/2023"
"PAR107","29","2023","7/25/2023 8:00:00 AM","0.173","0.032","0.392","0.152","0.088","0.021","0.009","0.338","0.081","0.303","0.116","0.942","0.468","7/18/2023"
"PAR107","30","2023","8/01/2023 8:00:00 AM","0.211","0.031","0.37","0.144","0.086","0.023","0.016","0.367","0.104","0.277","0.106","1.022","0.468","7/25/2023"
"PAR107","31","2023","8/08/2023 8:00:00 AM","0.278","0.033","0.301","0.117","0.117","0.027","0.008","0.361","0.103","0.237","0.09","1.135","0.399","8/01/2023"
"PAR107","32","2023","8/15/2023 8:00:00 AM","0.2","0.031","0.318","0.123","0.088","0.023","0.012","0.374","0.132","0.231","0.088","1.082","0.445","8/08/2023"
"PAR107","33","2023","8/22/2023 8:00:00 AM","0.331","0.032","0.297","0.115","0.113","0.033","0.008","0.303","0.157","0.233","0.089","1.083","0.45","8/15/2023"
"PAR107","34","2023","8/29/2023 8:00:00 AM","0.227","0.032","0.234","0.091","0.106","0.023","0.008","0.474","0.122","0.235","0.09","1.49","0.353","8/22/2023"
"PAR107","35","2023","9/05/2023 8:00:00 AM","0.145","0.032","0.331","0.128","0.062","0.018","0.008","0.456","0.059","0.331","0.126","1.286","0.385","8/29/2023"
"PAR107","36","2023","9/12/2023 8:00:00 AM","0.108","0.032","0.226","0.088","0.061","0.016","0.015","0.509","0.083","0.198","0.076","1.388","0.305","9/05/2023"
"PAR107","37","2023","9/19/2023 8:00:00 AM","0.092","0.034","0.186","0.072","0.052","0.012","0.009","0.416","0.141","0.188","0.072","0.994","0.324","9/12/2023"
"PAR107","38","2023","9/26/2023 8:00:00 AM","0.087","0.032","0.211","0.082","0.036","0.014","0.016","0.367","0.106","0.191","0.073","0.91","0.314","9/19/2023"
"PAR107","39","2023","10/03/2023 8:00:00 AM","0.104","0.032","0.311","0.121","0.044","0.019","0.055","0.143","0.105","0.154","0.059","0.507","0.411","9/26/2023"
"PAR107","40","2023","10/10/2023 8:00:00 AM","0.201","0.033","0.193","0.075","0.05","0.029","0.035","0.283","0.197","0.212","0.081","0.75","0.387","10/03/2023"
"PAR107","41","2023","10/17/2023 8:00:00 AM","0.295","0.033","0.177","0.069","0.049","0.031","0.012","0.291","0.304","0.223","0.085","0.78","0.478","10/10/2023"
"PAR107","42","2023","10/24/2023 8:00:00 AM","0.23","0.033","0.208","0.081","0.075","0.022","0.008","0.138","0.117","0.266","0.102","0.649","0.322","10/17/2023"
"PAR107","43","2023","10/31/2023 8:00:00 AM","0.307","0.179","0.124","0.048","0.087","0.052","0.253","0.18","0.503","0.263","0.1","0.773","0.624","10/24/2023"
"PAR107","44","2023","11/07/2023 8:00:00 AM","0.486","0.039","0.466","0.181","0.091","0.044","0.063","0.296","0.431","0.65","0.248","0.958","0.89","10/31/2023"
"PAR107","45","2023","11/14/2023 8:00:00 AM","0.549","0.034","0.307","0.119","0.096","0.055","0.048","0.175","0.401","0.385","0.147","1.08","0.703","11/07/2023"
"PAR107","46","2023","11/21/2023 8:00:00 AM","0.57","0.034","0.225","0.087","0.091","0.051","0.045","0.116","0.604","0.388","0.148","0.575","0.825","11/14/2023"
"PAR107","47","2023","11/28/2023 8:00:00 AM","0.189","0.034","0.315","0.122","0.046","0.016","0.014","0.348","0.542","0.427","0.163","0.846","0.852","11/21/2023"
"PAR107","48","2023","12/05/2023 8:00:00 AM","0.472","0.048","0.368","0.143","0.088","0.036","0.065","0.316","0.996","0.649","0.248","1.025","1.358","11/28/2023"
"PAR107","49","2023","12/12/2023 8:00:00 AM","0.512","0.048","0.288","0.112","0.088","0.033","0.026","0.216","0.63","0.728","0.278","0.806","0.914","12/05/2023"
"PAR107","50","2023","12/19/2023 8:00:00 AM","0.513","0.055","0.263","0.102","0.084","0.039","0.049","0.103","0.586","0.367","0.14","0.466","0.844","12/12/2023"
"PAR107","51","2023","12/26/2023 8:00:00 AM","0.648","0.122","0.12","0.047","0.143","0.052","0.102","0.053","0.535","0.367","0.14","0.641","0.653","12/19/2023"
"PAR107","52","2023","1/02/2024 8:00:00 AM","0.134","0.032","0.089","0.035","0.04","0.012","0.021","0.268","0.39","0.365","0.139","0.598","0.478","12/26/2023"
"PED108","27","2023","7/11/2023 8:00:00 AM","0.031","0.032","0.266","0.103","0.09","0.01","0.008","0.419","0.056","0.216","0.082","0.962","0.318","7/04/2023"
"PED108","28","2023","7/18/2023 8:00:00 AM","0.053","0.033","0.354","0.137","0.085","0.012","0.021","0.492","0.059","0.198","0.076","1.232","0.408","7/11/2023"
"PED108","29","2023","7/25/2023 8:00:00 AM","0.054","0.032","0.296","0.115","0.069","0.012","0.014","0.335","0.057","0.21","0.08","0.879","0.348","7/18/2023"
"PED108","30","2023","8/01/2023 8:00:00 AM","0.11","0.033","0.531","0.206","0.069","0.019","0.025","0.387","0.058","0.455","0.174","0.983","0.581","7/25/2023"
"PED108","31","2023","8/08/2023 8:00:00 AM","0.07","0.035","0.398","0.154","0.077","0.014","0.023","0.346","0.066","0.267","0.102","0.835","0.457","8/01/2023"
"PED108","32","2023","8/15/2023 8:00:00 AM","0.055","0.033","0.33","0.128","0.064","0.011","0.021","0.382","0.068","0.345","0.132","1.039","0.393","8/08/2023"
"PED108","33","2023","8/22/2023 8:00:00 AM","0.086","0.032","0.303","0.118","0.07","0.017","0.014","0.337","0.098","0.224","0.085","0.93","0.396","8/15/2023"
"PED108","34","2023","8/29/2023 8:00:00 AM","0.087","0.035","0.289","0.112","0.057","0.028","0.124","0.371","0.256","0.263","0.1","1.013","0.54","8/22/2023"
"PED108","35","2023","9/05/2023 8:00:00 AM","0.068","0.033","0.277","0.107","0.059","0.017","0.05","0.322","0.116","0.295","0.113","0.815","0.388","8/29/2023"
"PED108","36","2023","9/12/2023 8:00:00 AM","0.087","0.033","0.262","0.102","0.083","0.021","0.044","0.367","0.098","0.211","0.081","1.094","0.356","9/05/2023"
"PED108","37","2023","9/19/2023 8:00:00 AM","0.053","0.033","0.215","0.083","0.063","0.011","0.017","0.3","0.058","0.253","0.097","0.785","0.27","9/12/2023"
"PED108","38","2023","9/26/2023 8:00:00 AM","0.052","0.034","0.179","0.069","0.073","0.015","0.045","0.311","0.167","0.183","0.07","0.794","0.344","9/19/2023"
"PED108","39","2023","10/03/2023 8:00:00 AM","0.031","0.15","0.107","0.042","0.08","0.037","0.266","0.122","0.325","0.163","0.062","0.428","0.43","9/26/2023"
"PED108","40","2023","10/10/2023 8:00:00 AM","0.094","0.056","0.159","0.062","0.07","0.03","0.126","0.227","0.204","0.169","0.064","0.725","0.361","10/03/2023"
"PED108","41","2023","10/17/2023 8:00:00 AM","0.179","0.034","0.154","0.06","0.058","0.023","0.015","0.21","0.232","0.194","0.074","0.57","0.383","10/10/2023"
"PED108","42","2023","10/24/2023 8:00:00 AM","0.049","0.033","0.218","0.085","0.039","0.006","0.01","0.178","0.059","0.231","0.088","0.473","0.273","10/17/2023"
"PED108","43","2023","10/31/2023 8:00:00 AM","0.094","0.148","0.352","0.137","0.056","0.059","0.447","0.214","0.814","0.273","0.104","0.684","1.16","10/24/2023"
"PED108","44","2023","11/07/2023 8:00:00 AM","0.134","0.034","0.498","0.193","0.05","0.019","0.036","0.406","0.191","0.487","0.186","0.884","0.681","10/31/2023"
"PED108","45","2023","11/14/2023 8:00:00 AM","0.216","0.034","0.514","0.199","0.056","0.041","0.091","0.388","0.392","0.382","0.146","1.112","0.897","11/07/2023"
"PED108","46","2023","11/21/2023 8:00:00 AM","0.141","0.389","0.279","0.108","0.046","0.06","0.364","0.183","0.577","0.311","0.119","0.525","0.852","11/14/2023"
"PED108","47","2023","11/28/2023 8:00:00 AM","0.067","0.051","0.255","0.099","0.032","0.018","0.086","0.301","0.29","0.33","0.126","0.792","0.541","11/21/2023"
"PED108","48","2023","12/05/2023 8:00:00 AM","0.095","0.035","0.727","0.282","0.054","0.015","0.05","0.35","0.35","0.504","0.192","0.917","1.065","11/28/2023"
"PED108","49","2023","12/12/2023 8:00:00 AM","0.057","0.048","0.477","0.185","0.045","0.017","0.101","0.309","0.32","0.398","0.152","0.718","0.789","12/05/2023"
"PED108","50","2023","12/19/2023 8:00:00 AM","0.093","0.035","0.361","0.14","0.044","0.012","0.028","0.131","0.213","0.428","0.163","0.379","0.569","12/12/2023"
"PED108","51","2023","12/26/2023 8:00:00 AM","0.067","0.034","0.46","0.178","0.059","0.02","0.114","0.292","0.522","0.37","0.141","0.627","0.975","12/19/2023"
"PED108","52","2023","1/02/2024 8:00:00 AM","0.017","0.034","0.206","0.08","0.031","0.006","0.019","0.181","0.096","0.304","0.116","0.426","0.299","12/26/2023"
"PET427","27","2023","7/11/2023 8:00:00 AM","0.36","0.069","0.743","0.288","0.061","0.045","0.165","0.311","0.413","0.134","0.051","0.847","1.144","7/04/2023"
"PET427","28","2023","7/18/2023 8:00:00 AM","0.291","0.015","0.794","0.308","0.042","0.037","0.097","0.317","0.273","0.235","0.09","0.873","1.054","7/11/2023"
"PET427","29","2023","7/25/2023 8:00:00 AM","0.359","0.011","0.919","0.357","0.046","0.037","0.067","0.285","0.258","0.225","0.086","0.77","1.162","7/18/2023"
"PET427","30","2023","8/01/2023 8:00:00 AM","0.316","0.015","0.954","0.37","0.043","0.029","0.05","0.256","0.232","0.197","0.075","0.656","1.17","7/25/2023"
"PET427","31","2023","8/08/2023 8:00:00 AM","0.295","0.07","0.877","0.34","0.041","0.04","0.17","0.247","0.488","-","-","0.726","1.351","8/01/2023"
"PET427","32","2023","8/15/2023 8:00:00 AM","0.152","0.014","0.664","0.258","0.027","0.021","0.081","0.202","0.287","-","-","0.601","0.94","8/08/2023"
"PET427","33","2023","8/22/2023 8:00:00 AM","0.276","0.013","0.832","0.323","0.029","0.024","0.066","0.252","0.271","-","-","0.801","1.09","8/15/2023"
"PET427","34","2023","8/29/2023 8:00:00 AM","0.116","0.014","0.745","0.289","0.031","0.013","0.023","0.2","0.079","-","-","0.602","0.812","8/22/2023"
"PET427","35","2023","9/05/2023 8:00:00 AM","0.223","0.014","0.683","0.265","0.022","0.023","0.041","0.212","0.2","-","-","0.544","0.873","8/29/2023"
"PET427","36","2023","9/12/2023 8:00:00 AM","0.257","0.014","0.762","0.296","0.025","0.028","0.043","0.389","0.169","-","-","1.027","0.919","9/05/2023"
"PET427","37","2023","9/19/2023 8:00:00 AM","-","-","-","-","-","-","-","-","-","-","-","-","-","9/12/2023"
"PET427","38","2023","9/26/2023 8:00:00 AM","0.141","0.014","0.436","0.169","0.017","0.018","0.054","0.161","0.085","-","-","0.622","0.514","9/19/2023"
"PET427","39","2023","10/03/2023 8:00:00 AM","0.281","0.123","0.384","0.149","0.035","0.037","0.148","0.308","0.247","-","-","0.828","0.625","9/26/2023"
"PET427","40","2023","10/10/2023 8:00:00 AM","0.343","0.014","0.429","0.166","0.022","0.028","0.025","0.14","0.159","-","-","0.34","0.582","10/03/2023"
"PET427","41","2023","10/17/2023 8:00:00 AM","0.243","0.037","0.397","0.154","0.023","0.027","0.085","0.155","0.256","-","-","0.394","0.647","10/10/2023"
"PET427","42","2023","10/24/2023 8:00:00 AM","0.285","0.014","0.593","0.23","0.025","0.025","0.049","0.181","0.196","-","-","0.428","0.78","10/17/2023"
"PET427","43","2023","10/31/2023 8:00:00 AM","0.249","0.028","0.289","0.112","0.026","0.034","0.137","0.167","0.544","-","-","0.439","0.828","10/24/2023"
"PET427","44","2023","11/07/2023 8:00:00 AM","0.229","0.014","0.524","0.203","0.02","0.014","0.014","0.138","0.075","-","-","0.297","0.59","10/31/2023"
"PET427","45","2023","11/14/2023 8:00:00 AM","0.247","0.014","0.446","0.173","0.02","0.019","0.029","0.169","0.211","-","-","0.419","0.65","11/07/2023"
"PET427","46","2023","11/21/2023 8:00:00 AM","0.083","0.014","0.238","0.092","0.009","0.006","0.007","0.105","0.099","-","-","0.218","0.333","11/14/2023"
"PET427","47","2023","11/28/2023 8:00:00 AM","0.063","0.014","0.435","0.169","0.01","0.008","0.029","0.11","0.139","-","-","0.282","0.567","11/21/2023"
"PET427","48","2023","12/05/2023 8:00:00 AM","0.095","0.015","0.596","0.231","0.013","0.011","0.032","0.14","0.213","-","-","0.342","0.8","11/28/2023"
"PET427","49","2023","12/12/2023 8:00:00 AM","0.119","0.014","0.572","0.222","0.012","0.01","0.017","0.065","0.076","-","-","0.147","0.639","12/05/2023"
"PET427","50","2023","12/19/2023 8:00:00 AM","0.201","0.014","0.622","0.241","0.018","0.016","0.028","0.097","0.25","-","-","0.265","0.862","12/12/2023"
"PET427","51","2023","12/26/2023 8:00:00 AM","0.061","0.015","0.272","0.106","0.01","0.006","0.012","0.097","0.144","-","-","0.199","0.412","12/19/2023"
"PET427","52","2023","1/02/2024 8:00:00 AM","0.091","0.018","0.753","0.292","0.017","0.01","0.019","0.098","0.193","-","-","0.184","0.934","12/26/2023"
"PIN414","27","2023","7/11/2023 8:00:00 AM","0.154","0.398","0.359","0.139","0.079","0.099","0.63","0.136","0.69","0.228","0.087","0.989","1.044","7/04/2023"
"PIN414","28","2023","7/18/2023 8:00:00 AM","0.198","0.249","0.672","0.261","0.077","0.093","0.533","0.162","0.658","0.445","0.17","1.007","1.319","7/11/2023"
"PIN414","29","2023","7/25/2023 8:00:00 AM","0.173","0.34","0.585","0.227","0.082","0.088","0.513","0.192","0.537","0.419","0.16","0.829","1.112","7/18/2023"
"PIN414","30","2023","8/01/2023 8:00:00 AM","0.151","0.52","0.506","0.196","0.062","0.089","0.587","0.106","0.464","0.32","0.122","0.747","0.962","7/25/2023"
"PIN414","31","2023","8/08/2023 8:00:00 AM","0.136","0.22","0.361","0.14","0.059","0.07","0.396","0.191","0.464","-","-","0.745","0.819","8/01/2023"
"PIN414","32","2023","8/15/2023 8:00:00 AM","0.141","0.041","0.508","0.197","0.052","0.045","0.176","0.236","0.368","-","-","0.746","0.869","8/08/2023"
"PIN414","33","2023","8/22/2023 8:00:00 AM","0.164","0.085","0.704","0.273","0.067","0.061","0.277","0.236","0.396","-","-","1.003","1.089","8/15/2023"
"PIN414","34","2023","8/29/2023 8:00:00 AM","0.16","0.099","1","0.388","0.069","0.072","0.406","0.217","0.451","-","-","1.026","1.435","8/22/2023"
"PIN414","35","2023","9/05/2023 8:00:00 AM","0.163","0.233","0.445","0.173","0.09","0.098","0.636","0.16","0.767","-","-","0.86","1.204","8/29/2023"
"PIN414","36","2023","9/12/2023 8:00:00 AM","0.191","0.355","0.389","0.151","0.069","0.095","0.588","0.087","0.764","-","-","0.836","1.146","9/05/2023"
"PIN414","37","2023","9/19/2023 8:00:00 AM","0.152","0.081","0.362","0.14","0.056","0.067","0.368","0.202","0.597","-","-","0.876","0.952","9/12/2023"
"PIN414","38","2023","9/26/2023 8:00:00 AM","0.21","0.443","0.443","0.172","0.124","0.163","1.156","0.112","1.135","-","-","1.25","1.57","9/19/2023"
"PIN414","39","2023","10/03/2023 8:00:00 AM","0.121","0.815","0.234","0.091","0.061","0.11","0.807","0.145","0.724","-","-","0.81","0.954","9/26/2023"
"PIN414","40","2023","10/10/2023 8:00:00 AM","0.194","0.031","0.51","0.198","0.063","0.046","0.124","0.14","0.234","-","-","0.602","0.736","10/03/2023"
"PIN414","41","2023","10/17/2023 8:00:00 AM","0.219","0.694","0.276","0.107","0.074","0.108","0.688","0.099","0.735","-","-","0.741","1.007","10/10/2023"
"PIN414","42","2023","10/24/2023 8:00:00 AM","0.191","0.107","0.524","0.203","0.063","0.067","0.289","0.12","0.553","-","-","0.637","1.069","10/17/2023"
